player_name,player_id,team_abbr,game_id,game_date,event_num,shot_result,season_type
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,6,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,14,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,35,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,108,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,135,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,137,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,211,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,219,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,247,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,267,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,314,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,322,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,330,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,352,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,382,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,384,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,386,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,399,1,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,401,0,PO
Donovan Mitchell,mitchdo01,CLE,202604180CLE,2026-04-18,464,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,13,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,15,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,27,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,36,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,42,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,96,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,108,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,116,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,190,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,197,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,209,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,230,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,233,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,245,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,253,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,260,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,330,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,361,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,418,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,420,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,426,0,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,428,1,PO
Donovan Mitchell,mitchdo01,CLE,202604200CLE,2026-04-20,441,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,3,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,22,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,96,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,100,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,138,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,154,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,219,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,254,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,282,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,327,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,367,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,371,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,394,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,421,1,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,433,0,PO
Donovan Mitchell,mitchdo01,CLE,202604230TOR,2026-04-23,440,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,5,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,24,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,30,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,64,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,100,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,115,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,129,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,170,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,243,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,246,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,257,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,293,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,300,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,376,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,402,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,446,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,453,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,458,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,473,1,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,494,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,514,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,516,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,530,0,PO
Donovan Mitchell,mitchdo01,CLE,202604260TOR,2026-04-26,540,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,10,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,50,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,56,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,109,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,122,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,133,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,141,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,219,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,255,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,257,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,272,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,326,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,334,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,347,1,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,357,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,403,0,PO
Donovan Mitchell,mitchdo01,CLE,202604290CLE,2026-04-29,457,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,23,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,26,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,43,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,87,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,115,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,129,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,205,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,254,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,332,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,344,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,346,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,353,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,357,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,367,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,370,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,390,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,403,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,406,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,429,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,435,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,440,1,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,446,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,458,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,480,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,489,0,PO
Donovan Mitchell,mitchdo01,CLE,202605010TOR,2026-05-01,507,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,10,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,27,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,44,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,84,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,93,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,98,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,137,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,139,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,237,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,247,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,253,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,261,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,270,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,277,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,279,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,365,0,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,404,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,499,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,504,1,PO
Donovan Mitchell,mitchdo01,CLE,202605030CLE,2026-05-03,508,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,11,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,21,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,30,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,33,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,37,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,44,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,79,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,117,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,126,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,140,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,231,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,310,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,314,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,363,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,396,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,402,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,447,0,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,465,1,PO
Donovan Mitchell,mitchdo01,CLE,202605050DET,2026-05-05,470,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,8,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,28,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,30,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,32,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,65,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,68,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,104,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,114,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,211,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,215,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,242,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,255,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,266,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,272,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,278,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,286,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,331,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,337,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,339,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,350,1,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,353,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,357,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,408,0,PO
Donovan Mitchell,mitchdo01,CLE,202605070DET,2026-05-07,423,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,9,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,32,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,36,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,43,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,87,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,100,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,109,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,127,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,159,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,223,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,229,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,239,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,268,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,287,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,337,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,349,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,352,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,370,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,374,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,388,1,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,425,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,435,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,450,0,PO
Donovan Mitchell,mitchdo01,CLE,202605090CLE,2026-05-09,455,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,6,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,72,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,76,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,90,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,101,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,108,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,194,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,209,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,228,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,231,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,236,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,250,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,257,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,263,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,271,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,273,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,286,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,333,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,343,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,351,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,369,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,394,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,396,1,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,408,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,430,0,PO
Donovan Mitchell,mitchdo01,CLE,202605110CLE,2026-05-11,453,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,13,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,30,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,102,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,123,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,137,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,197,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,219,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,237,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,325,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,339,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,386,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,395,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,401,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,413,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,440,0,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,454,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,466,1,PO
Donovan Mitchell,mitchdo01,CLE,202605130DET,2026-05-13,468,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,39,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,43,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,73,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,92,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,126,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,150,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,152,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,200,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,222,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,242,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,334,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,336,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,356,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,380,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,382,1,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,390,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,394,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,396,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,416,0,PO
Donovan Mitchell,mitchdo01,CLE,202605150CLE,2026-05-15,425,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,12,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,25,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,98,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,101,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,104,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,115,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,120,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,154,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,221,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,225,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,258,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,290,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,343,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,350,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,353,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,365,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,372,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,374,1,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,431,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,448,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,450,0,PO
Donovan Mitchell,mitchdo01,CLE,202605170DET,2026-05-17,452,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,28,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,33,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,81,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,99,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,109,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,191,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,234,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,236,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,239,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,242,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,304,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,310,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,312,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,325,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,362,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,379,1,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,406,0,PO
Donovan Mitchell,mitchdo01,CLE,202605210NYK,2026-05-21,442,0,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,21,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,153,0,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,162,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,216,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,253,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,258,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,263,0,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,320,1,PO
Evan Mobley,mobleev01,CLE,202604180CLE,2026-04-18,461,0,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,82,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,85,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,118,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,123,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,147,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,212,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,248,0,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,251,1,PO
Evan Mobley,mobleev01,CLE,202604200CLE,2026-04-20,258,0,PO
